data,hora,umidade_%
01/01/2000,00:04:42,26.00
01/01/2000,00:04:43,26.00
01/01/2000,00:04:44,26.00
01/01/2000,00:04:45,26.00
01/01/2000,00:04:46,26.00
01/01/2000,00:04:47,26.00
01/01/2000,00:04:48,26.00
01/01/2000,00:04:49,26.00
01/01/2000,00:04:50,26.00
01/01/2000,00:04:51,26.00
01/01/2000,00:04:52,26.00
01/01/2000,00:04:53,26.00
01/01/2000,00:04:54,26.00
01/01/2000,00:04:55,26.00
01/01/2000,00:04:56,26.00
01/01/2000,00:04:57,26.00
01/01/2000,00:04:58,26.00
01/01/2000,00:05:00,26.00
01/01/2000,00:05:01,26.00
01/01/2000,00:05:02,26.00
01/01/2000,00:05:03,26.00
01/01/2000,00:05:04,26.00
01/01/2000,00:05:05,26.00
01/01/2000,00:05:06,26.00
01/01/2000,00:05:07,26.00
01/01/2000,00:05:08,26.00
01/01/2000,00:05:09,26.00
01/01/2000,00:05:10,26.00
01/01/2000,00:05:11,26.00
01/01/2000,00:05:12,26.00
01/01/2000,00:05:13,26.00
01/01/2000,00:05:14,26.00
01/01/2000,00:05:15,26.00
01/01/2000,00:05:16,26.00
01/01/2000,00:05:17,26.00
01/01/2000,00:05:18,26.00
01/01/2000,00:05:19,26.00
01/01/2000,00:05:21,26.00
01/01/2000,00:05:22,26.00
01/01/2000,00:05:23,26.00
01/01/2000,00:05:24,26.00
01/01/2000,00:05:25,26.00
01/01/2000,00:05:26,26.00
01/01/2000,00:05:27,26.00
01/01/2000,00:05:28,26.00
01/01/2000,00:05:29,26.00
01/01/2000,00:05:30,26.00
01/01/2000,00:05:31,26.00
01/01/2000,00:05:32,26.00
01/01/2000,00:05:33,26.00
01/01/2000,00:05:34,26.00
01/01/2000,00:05:35,26.00
01/01/2000,00:05:36,26.00
01/01/2000,00:05:37,26.00
01/01/2000,00:05:38,26.00
01/01/2000,00:05:39,26.00
01/01/2000,00:05:41,26.00
01/01/2000,00:05:42,26.00
01/01/2000,00:05:43,26.00
01/01/2000,00:05:44,26.00
01/01/2000,00:05:45,26.00
01/01/2000,00:05:46,26.00
01/01/2000,00:05:47,26.00
01/01/2000,00:05:48,26.00
01/01/2000,00:05:49,26.00
01/01/2000,00:05:50,26.00
01/01/2000,00:05:51,26.00
01/01/2000,00:05:52,26.00
01/01/2000,00:05:53,26.00
01/01/2000,00:05:54,26.00
01/01/2000,00:05:55,26.00
01/01/2000,00:05:56,26.00
01/01/2000,00:05:57,26.00
01/01/2000,00:05:58,26.00
01/01/2000,00:05:59,26.00
01/01/2000,00:06:00,26.00
01/01/2000,00:06:02,26.00
01/01/2000,00:06:03,26.00
01/01/2000,00:06:04,26.00
01/01/2000,00:06:05,26.00
01/01/2000,00:06:06,26.00
01/01/2000,00:06:07,26.00
01/01/2000,00:06:08,26.00
01/01/2000,00:06:09,26.00
01/01/2000,00:06:10,26.00
01/01/2000,00:06:11,26.00
01/01/2000,00:06:12,26.00
01/01/2000,00:06:13,26.00
01/01/2000,00:06:14,26.00
01/01/2000,00:06:15,26.00
01/01/2000,00:06:16,26.00
01/01/2000,00:06:17,26.00
